"","term","statistic","df","p.value"
"1","(Intercept)",50.5386037941107,1,1.16843707139406e-12
"2","species",0.454443918143995,1,0.500232128364256
"3","soilType",14.2863792033511,1,0.000156996815752329
"4","acidbrickRatioTreat",1.26219892994361,2,0.532006556764147
"5","species:acidbrickRatioTreat",5.39370796791091,2,0.0674172752906436
"6","soilType:acidbrickRatioTreat",5.11141085334113,2,0.0776374452210298
